Wvlgth Global_tilted_irradiance Beam_normal_+circumsolar Difuse_horiz-circumsolar Zonal_ground_reflectance
.3935E+04 .7323E-02 .7319E-02 .3710E-04 .2000E+00
.3940E+04 .7377E-02 .7372E-02 .3745E-04 .2000E+00
.3945E+04 .7523E-02 .7518E-02 .3832E-04 .2000E+00
.3950E+04 .7615E-02 .7610E-02 .3891E-04 .2000E+00
.3955E+04 .7710E-02 .7705E-02 .3947E-04 .2000E+00
.3960E+04 .7741E-02 .7736E-02 .3968E-04 .2000E+00
.3965E+04 .7801E-02 .7796E-02 .4002E-04 .2000E+00
.3970E+04 .7676E-02 .7671E-02 .3929E-04 .2000E+00
.3975E+04 .7500E-02 .7495E-02 .3822E-04 .2000E+00
.3980E+04 .7375E-02 .7370E-02 .3750E-04 .2000E+00
.3985E+04 .7423E-02 .7418E-02 .3779E-04 .2000E+00
.3990E+04 .7361E-02 .7357E-02 .3740E-04 .2000E+00
.3995E+04 .7195E-02 .7191E-02 .3644E-04 .2000E+00
.4000E+04 .7086E-02 .7082E-02 .3578E-04 .2000E+00
